"","Symbol","logFC_FucoVsCtrl","pval_FucoVsCtrl","padj_FucoVsCtrl","up_FucoVsCtrl","down_FucoVsCtrl","sig_FucoVsCtrl"
"Maml1","Maml1",0.0206013375761498,0.910212540936592,0.999813034205243,FALSE,FALSE,"Not sig."
"Mmp13","Mmp13",0.129690136323111,0.840339831208928,0.999813034205243,FALSE,FALSE,"Not sig."
"Fam78a","Fam78a",-0.228513264898386,0.288064192724769,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp831","Zfp831",0.0150909360422291,0.95735624655792,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp61","Zfp61",-0.238307477647358,0.523224671228747,0.999813034205243,FALSE,FALSE,"Not sig."
"Micos10","Micos10",-0.0691462483662118,0.724123944067744,0.999813034205243,FALSE,FALSE,"Not sig."
"Txndc2","Txndc2",0.563553349425031,0.451463066897701,0.999813034205243,FALSE,FALSE,"Not sig."
"Zscan29","Zscan29",-0.150619192832953,0.383509989308923,0.999813034205243,FALSE,FALSE,"Not sig."
"Rps27rt","Rps27rt",0.300314782115367,0.295284421330557,0.999813034205243,FALSE,FALSE,"Not sig."
"Gpd1l","Gpd1l",0.0691008874651667,0.794390468651556,0.999813034205243,FALSE,FALSE,"Not sig."
"Ubald2","Ubald2",0.194497285843979,0.5515355469004,0.999813034205243,FALSE,FALSE,"Not sig."
"Gpatch11","Gpatch11",-0.39073463994272,0.123319542234347,0.999813034205243,FALSE,FALSE,"Not sig."
"Gp1ba","Gp1ba",-0.385427661375458,0.265795075922352,0.999813034205243,FALSE,FALSE,"Not sig."
"Ccdc96","Ccdc96",0.585825302440925,0.342296573475043,0.999813034205243,FALSE,FALSE,"Not sig."
"Prkaa1","Prkaa1",-0.169175694589227,0.281917287189627,0.999813034205243,FALSE,FALSE,"Not sig."
"2310061I04Rik","2310061I04Rik",0.108605233920373,0.655258888837595,0.999813034205243,FALSE,FALSE,"Not sig."
"Ftl1","Ftl1",0.0759678130237944,0.852022251840738,0.999813034205243,FALSE,FALSE,"Not sig."
"Zbtb26","Zbtb26",-0.53640049544054,0.158233709087986,0.999813034205243,FALSE,FALSE,"Not sig."
"Plekho2","Plekho2",-0.0287744878422023,0.883539014670114,0.999813034205243,FALSE,FALSE,"Not sig."
"Vamp8","Vamp8",-0.00476527639779382,0.982709616596466,0.999813034205243,FALSE,FALSE,"Not sig."
"Or2m12","Or2m12",-0.244075647412856,0.632483836560699,0.999813034205243,FALSE,FALSE,"Not sig."
"Trim15","Trim15",0.36533373846537,0.253888529290792,0.999813034205243,FALSE,FALSE,"Not sig."
"Gp1bb","Gp1bb",-0.0585528350083684,0.891262872750275,0.999813034205243,FALSE,FALSE,"Not sig."
"Prss27","Prss27",0.141650146631884,0.80978040469798,0.999813034205243,FALSE,FALSE,"Not sig."
"Ccdc126","Ccdc126",0.0878899985181325,0.793693226872355,0.999813034205243,FALSE,FALSE,"Not sig."
"B3galt6","B3galt6",-0.0467501488486831,0.876696384581601,0.999813034205243,FALSE,FALSE,"Not sig."
"Ecpas","Ecpas",0.0936972363462002,0.592403292384922,0.999813034205243,FALSE,FALSE,"Not sig."
"Fam131a","Fam131a",-0.213588023371404,0.587473634550116,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc29a4","Slc29a4",0.104079943603875,0.861746510570405,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp623","Zfp623",-0.168886096103811,0.679657300559813,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp940","Zfp940",0.485122061554236,0.150068099161065,0.999813034205243,FALSE,FALSE,"Not sig."
"Atp5me","Atp5me",0.0406869041101367,0.90013534344751,0.999813034205243,FALSE,FALSE,"Not sig."
"Phospho1","Phospho1",0.300346562004415,0.426953677042502,0.999813034205243,FALSE,FALSE,"Not sig."
"Pdik1l","Pdik1l",-0.29032719422169,0.203150589689662,0.999813034205243,FALSE,FALSE,"Not sig."
"Tatdn1","Tatdn1",0.0168039603028346,0.937426304096407,0.999813034205243,FALSE,FALSE,"Not sig."
"Tvp23a","Tvp23a",0.0379890589687606,0.881666026226879,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem123","Tmem123",-0.463819825957811,0.127725473457302,0.999813034205243,FALSE,FALSE,"Not sig."
"Ankrd37","Ankrd37",0.403137030548807,0.255096624243738,0.999813034205243,FALSE,FALSE,"Not sig."
"P2ry10","P2ry10",0.118539042317512,0.768076026943461,0.999813034205243,FALSE,FALSE,"Not sig."
"Sgms2","Sgms2",0.527695914826213,0.20482085441264,0.999813034205243,FALSE,FALSE,"Not sig."
"Efcab5","Efcab5",-0.299795946922905,0.249195689188428,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp438","Zfp438",0.231704865820694,0.325263941321597,0.999813034205243,FALSE,FALSE,"Not sig."
"Amigo1","Amigo1",-0.473042772443622,0.179345438724816,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp169","Zfp169",-0.386269186921056,0.0923617711834613,0.999813034205243,FALSE,FALSE,"Not sig."
"Prkca","Prkca",-0.188002503758597,0.453054573799655,0.999813034205243,FALSE,FALSE,"Not sig."
"Gdpgp1","Gdpgp1",-0.544617894394,0.0713248771180227,0.999813034205243,FALSE,FALSE,"Not sig."
"Apol10a","Apol10a",0.0738406416768173,0.898256391167358,0.999813034205243,FALSE,FALSE,"Not sig."
"Selenon","Selenon",0.40162647668155,0.376223397028275,0.999813034205243,FALSE,FALSE,"Not sig."
"Adgb","Adgb",-0.619569734021027,0.24310238633263,0.999813034205243,FALSE,FALSE,"Not sig."
"Fhip1a","Fhip1a",1.48622948422149,0.00333522967920918,0.999813034205243,FALSE,FALSE,"Not sig."
"Gatd1","Gatd1",-0.339975036750012,0.197104060296933,0.999813034205243,FALSE,FALSE,"Not sig."
"Hs3st1","Hs3st1",-0.560278298234099,0.323623363974884,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp455","Zfp455",-0.314323884912355,0.440855560424101,0.999813034205243,FALSE,FALSE,"Not sig."
"P4ha3","P4ha3",0.219389767678001,0.796101079362363,0.999813034205243,FALSE,FALSE,"Not sig."
"Gja10","Gja10",0.30160292659262,0.727480145632998,0.999813034205243,FALSE,FALSE,"Not sig."
"Lingo3","Lingo3",0.971537031077728,0.147662029871572,0.999813034205243,FALSE,FALSE,"Not sig."
"Mblac2","Mblac2",-0.104033630719243,0.698479009612061,0.999813034205243,FALSE,FALSE,"Not sig."
"Gimap9","Gimap9",0.245531982867136,0.539553986962783,0.999813034205243,FALSE,FALSE,"Not sig."
"Nat2","Nat2",0.26727388554606,0.455492874657185,0.999813034205243,FALSE,FALSE,"Not sig."
"Adnp","Adnp",-0.20748223590259,0.161578452098925,0.999813034205243,FALSE,FALSE,"Not sig."
"Commd3","Commd3",-0.130349751175799,0.617289280297558,0.999813034205243,FALSE,FALSE,"Not sig."
"Eml5","Eml5",0.220273967703768,0.442968311882349,0.999813034205243,FALSE,FALSE,"Not sig."
"Rpusd3","Rpusd3",-0.437582859999554,0.0634981774120335,0.999813034205243,FALSE,FALSE,"Not sig."
"Plcb1","Plcb1",-0.0628734238825979,0.866756963049121,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp524","Zfp524",-0.227897446657375,0.493000026234781,0.999813034205243,FALSE,FALSE,"Not sig."
"Fam174a","Fam174a",-0.0152614886895513,0.951257764434429,0.999813034205243,FALSE,FALSE,"Not sig."
"Gpr183","Gpr183",-0.344307159240642,0.19181405262503,0.999813034205243,FALSE,FALSE,"Not sig."
"Ercc6l","Ercc6l",0.240017087278174,0.54354577346313,0.999813034205243,FALSE,FALSE,"Not sig."
"Bzw1","Bzw1",0.15996520220059,0.456529368323903,0.999813034205243,FALSE,FALSE,"Not sig."
"Tceanc","Tceanc",-0.35370517024403,0.220540045293358,0.999813034205243,FALSE,FALSE,"Not sig."
"Nyx","Nyx",-0.148468364935635,0.690175382895834,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem199","Tmem199",-0.416852698174687,0.168596858772078,0.999813034205243,FALSE,FALSE,"Not sig."
"Rnf7","Rnf7",-0.144022737740066,0.551815552580778,0.999813034205243,FALSE,FALSE,"Not sig."
"Gen1","Gen1",-0.659663866669195,0.117107255455377,0.999813034205243,FALSE,FALSE,"Not sig."
"Swsap1","Swsap1",0.015018375379411,0.971376526437287,0.999813034205243,FALSE,FALSE,"Not sig."
"Islr2","Islr2",1.32472274824026,0.100902797238985,0.999813034205243,FALSE,FALSE,"Not sig."
"Msantd1","Msantd1",0.25198611073465,0.467630912781013,0.999813034205243,FALSE,FALSE,"Not sig."
"Jagn1","Jagn1",0.115936681676507,0.690332552615384,0.999813034205243,FALSE,FALSE,"Not sig."
"Zgrf1","Zgrf1",-0.0531848289699747,0.811162627291236,0.999813034205243,FALSE,FALSE,"Not sig."
"Pcmtd1","Pcmtd1",0.191320775199193,0.425975384351458,0.999813034205243,FALSE,FALSE,"Not sig."
"Usp42","Usp42",0.337136433468868,0.0887012971283514,0.999813034205243,FALSE,FALSE,"Not sig."
"Taf7","Taf7",-0.162491726278245,0.442265323806242,0.999813034205243,FALSE,FALSE,"Not sig."
"Nup160","Nup160",0.104399411115521,0.69511537825383,0.999813034205243,FALSE,FALSE,"Not sig."
"Cacna1c","Cacna1c",-0.416742882789,0.243662034690624,0.999813034205243,FALSE,FALSE,"Not sig."
"Gfod1","Gfod1",-0.0661749420861622,0.819721617221155,0.999813034205243,FALSE,FALSE,"Not sig."
"2900026A02Rik","2900026A02Rik",-0.419562757045217,0.137128781585506,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp52","Zfp52",0.146916935738166,0.549719975108202,0.999813034205243,FALSE,FALSE,"Not sig."
"Rab11fip5","Rab11fip5",0.14254974266615,0.729651946511982,0.999813034205243,FALSE,FALSE,"Not sig."
"Plekhm3","Plekhm3",0.182061744664405,0.308917866019983,0.999813034205243,FALSE,FALSE,"Not sig."
"Spryd4","Spryd4",-0.518657658343151,0.0734583692194093,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp46","Zfp46",-0.00782566667062556,0.977713046464913,0.999813034205243,FALSE,FALSE,"Not sig."
"Samd3","Samd3",-0.0669991557528584,0.889662405968997,0.999813034205243,FALSE,FALSE,"Not sig."
"Commd1","Commd1",0.282622758821082,0.150517850478962,0.999813034205243,FALSE,FALSE,"Not sig."
"Ncald","Ncald",-0.0901622341859287,0.871765686423852,0.999813034205243,FALSE,FALSE,"Not sig."
"Kif18b","Kif18b",-0.497914226714387,0.328928770575893,0.999813034205243,FALSE,FALSE,"Not sig."
"Zbtb22","Zbtb22",0.112557090567673,0.574756255917937,0.999813034205243,FALSE,FALSE,"Not sig."
"Ywhag","Ywhag",-0.0642209047290458,0.692719315136438,0.999813034205243,FALSE,FALSE,"Not sig."
"Msantd7","Msantd7",-0.118560740692726,0.601507602940834,0.999813034205243,FALSE,FALSE,"Not sig."
"Tacstd2","Tacstd2",0.785160708364855,0.165560141665559,0.999813034205243,FALSE,FALSE,"Not sig."
"Ppp1r37","Ppp1r37",0.0682615055002962,0.684183492153508,0.999813034205243,FALSE,FALSE,"Not sig."
"Plagl2","Plagl2",-0.0453619369165317,0.815185775206964,0.999813034205243,FALSE,FALSE,"Not sig."
"Ccdc157","Ccdc157",-0.147544213659299,0.502340666482839,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd14","Cd14",0.567659486188372,0.246622518205531,0.999813034205243,FALSE,FALSE,"Not sig."
"Crebzf","Crebzf",-0.319533244976288,0.121896280784754,0.999813034205243,FALSE,FALSE,"Not sig."
"Spn","Spn",-0.135506212161404,0.643752378976131,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp24","Zfp24",0.192664696540376,0.32065516963619,0.999813034205243,FALSE,FALSE,"Not sig."
"Cbr1","Cbr1",0.226810219359732,0.553117847785625,0.999813034205243,FALSE,FALSE,"Not sig."
"Foxd4","Foxd4",1.12112732143951,0.0251379358527131,0.999813034205243,FALSE,FALSE,"Not sig."
"Irf2bp2","Irf2bp2",0.214541802859067,0.208535553205575,0.999813034205243,FALSE,FALSE,"Not sig."
"Tlr6","Tlr6",0.079156627991741,0.80351195974074,0.999813034205243,FALSE,FALSE,"Not sig."
"Ufsp1","Ufsp1",-0.268190766279684,0.476868731237142,0.999813034205243,FALSE,FALSE,"Not sig."
"Wdfy4","Wdfy4",0.124576697990581,0.609616978626554,0.999813034205243,FALSE,FALSE,"Not sig."
"Mafg","Mafg",0.0447519452059726,0.842133636423805,0.999813034205243,FALSE,FALSE,"Not sig."
"Rps19bp1","Rps19bp1",0.356411031345607,0.200960373160366,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp579","Zfp579",0.186647947084694,0.592690095048094,0.999813034205243,FALSE,FALSE,"Not sig."
"Pusl1","Pusl1",0.225278597835796,0.53449933188708,0.999813034205243,FALSE,FALSE,"Not sig."
"Tceal8","Tceal8",-0.12361454484589,0.783700799344848,0.999813034205243,FALSE,FALSE,"Not sig."
"Mical3","Mical3",0.411653434126995,0.216683920797144,0.999813034205243,FALSE,FALSE,"Not sig."
"Map3k19","Map3k19",-0.441627105910936,0.37180558007077,0.999813034205243,FALSE,FALSE,"Not sig."
"Rap2a","Rap2a",-0.394903659138651,0.259617102589074,0.999813034205243,FALSE,FALSE,"Not sig."
"H1f4","H1f4",-0.49755244417054,0.0587297745172699,0.999813034205243,FALSE,FALSE,"Not sig."
"B3gnt2","B3gnt2",0.201865656014772,0.372975869178979,0.999813034205243,FALSE,FALSE,"Not sig."
"Coa6","Coa6",0.423655985307798,0.223378350855693,0.999813034205243,FALSE,FALSE,"Not sig."
"Dcun1d4","Dcun1d4",-0.113560187899074,0.616360987439043,0.999813034205243,FALSE,FALSE,"Not sig."
"Trim32","Trim32",-0.263754340472035,0.529094086477309,0.999813034205243,FALSE,FALSE,"Not sig."
"Treml4","Treml4",0.243196510185154,0.467813851744339,0.999813034205243,FALSE,FALSE,"Not sig."
"Pcbp1","Pcbp1",0.410757114311468,0.0555700456742483,0.999813034205243,FALSE,FALSE,"Not sig."
"Wdcp","Wdcp",-0.269314064984081,0.301701055097561,0.999813034205243,FALSE,FALSE,"Not sig."
"Kctd14","Kctd14",0.276552909631909,0.450227483744053,0.999813034205243,FALSE,FALSE,"Not sig."
"Mettl5","Mettl5",-0.140326205491763,0.54372652631004,0.999813034205243,FALSE,FALSE,"Not sig."
"Rinl","Rinl",-0.16407441925643,0.579341301510051,0.999813034205243,FALSE,FALSE,"Not sig."
"Ttn","Ttn",0.369235301160412,0.434433439968804,0.999813034205243,FALSE,FALSE,"Not sig."
"Wfdc21","Wfdc21",0.74070861461456,0.0550992898297145,0.999813034205243,FALSE,FALSE,"Not sig."
"Xrcc1","Xrcc1",0.215115818419683,0.503052694580447,0.999813034205243,FALSE,FALSE,"Not sig."
"Tubgcp6","Tubgcp6",-0.158550767550186,0.4208893566344,0.999813034205243,FALSE,FALSE,"Not sig."
"Cox6b2","Cox6b2",0.192820488403846,0.671897681648498,0.999813034205243,FALSE,FALSE,"Not sig."
"Gypa","Gypa",-0.129911162973886,0.819848002937054,0.999813034205243,FALSE,FALSE,"Not sig."
"Rtl8c","Rtl8c",-0.479542616280703,0.204752072215564,0.999813034205243,FALSE,FALSE,"Not sig."
"Arf3","Arf3",-0.23977758186796,0.304798634467445,0.999813034205243,FALSE,FALSE,"Not sig."
"Mest","Mest",-0.268253106198577,0.379011728254409,0.999813034205243,FALSE,FALSE,"Not sig."
"Tbc1d22a","Tbc1d22a",0.0285265273094561,0.851750060743597,0.999813034205243,FALSE,FALSE,"Not sig."
"Klhdc1","Klhdc1",-0.244360907847259,0.539450016739819,0.999813034205243,FALSE,FALSE,"Not sig."
"Sox6","Sox6",0.0310904970349191,0.94781179582347,0.999813034205243,FALSE,FALSE,"Not sig."
"B3glct","B3glct",0.0296311117817323,0.911078437039442,0.999813034205243,FALSE,FALSE,"Not sig."
"Prdm9","Prdm9",-0.0622138547128579,0.824206170941952,0.999813034205243,FALSE,FALSE,"Not sig."
"Erich1","Erich1",0.0211476839776916,0.950911981645789,0.999813034205243,FALSE,FALSE,"Not sig."
"Sec31b","Sec31b",0.0124305584617983,0.96458350243827,0.999813034205243,FALSE,FALSE,"Not sig."
"Smim11","Smim11",0.0786680612331183,0.834948312537006,0.999813034205243,FALSE,FALSE,"Not sig."
"Lax1","Lax1",-0.226780711070109,0.386397360490618,0.999813034205243,FALSE,FALSE,"Not sig."
"Btla","Btla",-0.312589126100146,0.407385801170876,0.999813034205243,FALSE,FALSE,"Not sig."
"Tagap1","Tagap1",-0.158456277236224,0.544271473831613,0.999813034205243,FALSE,FALSE,"Not sig."
"Pfdn4","Pfdn4",0.0497626389304117,0.884450910050888,0.999813034205243,FALSE,FALSE,"Not sig."
"Klf13","Klf13",-0.103730764882113,0.591384871440592,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp217","Zfp217",0.0316626371517593,0.902146947635913,0.999813034205243,FALSE,FALSE,"Not sig."
"Pard3b","Pard3b",-0.0935250830829792,0.700699519596926,0.999813034205243,FALSE,FALSE,"Not sig."
"Dock8","Dock8",0.188437171472446,0.295892517240657,0.999813034205243,FALSE,FALSE,"Not sig."
"Rgs14","Rgs14",-0.128190507907332,0.502416663956247,0.999813034205243,FALSE,FALSE,"Not sig."
"Gnpda1","Gnpda1",-0.0693800810692938,0.737641649146716,0.999813034205243,FALSE,FALSE,"Not sig."
"Rbm12b2","Rbm12b2",-0.373897095315208,0.275738561611527,0.999813034205243,FALSE,FALSE,"Not sig."
"Babam2","Babam2",0.0132648378200031,0.932421799262764,0.999813034205243,FALSE,FALSE,"Not sig."
"Rasal3","Rasal3",-0.0472425080267111,0.846168632378252,0.999813034205243,FALSE,FALSE,"Not sig."
"Ppp4r2","Ppp4r2",-0.0664453203876273,0.668172340369904,0.999813034205243,FALSE,FALSE,"Not sig."
"Rps10","Rps10",0.228754138669708,0.326949348862687,0.999813034205243,FALSE,FALSE,"Not sig."
"Plpp2","Plpp2",-0.352952263895278,0.454174241442227,0.999813034205243,FALSE,FALSE,"Not sig."
"Acvr2a","Acvr2a",-0.157465892245204,0.503736610324412,0.999813034205243,FALSE,FALSE,"Not sig."
"Pld4","Pld4",0.137798619466039,0.555676692910355,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd177","Cd177",0.523068684002344,0.165304993400177,0.999813034205243,FALSE,FALSE,"Not sig."
"Opa3","Opa3",0.263108960228837,0.317759016426588,0.999813034205243,FALSE,FALSE,"Not sig."
"Hbb-bh1","Hbb-bh1",-0.242285547141646,0.70191115016547,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp622","Zfp622",-0.0245056039640812,0.893909206926716,0.999813034205243,FALSE,FALSE,"Not sig."
"Fpr2","Fpr2",-0.18907021063356,0.592993241718137,0.999813034205243,FALSE,FALSE,"Not sig."
"Bhlha15","Bhlha15",0.37013393969424,0.323667808418351,0.999813034205243,FALSE,FALSE,"Not sig."
"Taf9","Taf9",0.0811393022634503,0.730004459737343,0.999813034205243,FALSE,FALSE,"Not sig."
"Ppp6r1","Ppp6r1",-0.152358044906282,0.425210154887778,0.999813034205243,FALSE,FALSE,"Not sig."
"Cdc42se2","Cdc42se2",-0.107528162225695,0.494352549534849,0.999813034205243,FALSE,FALSE,"Not sig."
"Ltn1","Ltn1",-0.143397251825829,0.364235112376325,0.999813034205243,FALSE,FALSE,"Not sig."
"Doc2a","Doc2a",0.197185057064597,0.42062430272864,0.999813034205243,FALSE,FALSE,"Not sig."
"Tbc1d30","Tbc1d30",0.028365316547976,0.950092916380854,0.999813034205243,FALSE,FALSE,"Not sig."
"Hbb-bs","Hbb-bs",0.0461873409386244,0.929619303305314,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc39a1","Slc39a1",0.0779303468035161,0.679444935739359,0.999813034205243,FALSE,FALSE,"Not sig."
"Ankrd44","Ankrd44",0.129034167551977,0.488675424713873,0.999813034205243,FALSE,FALSE,"Not sig."
"Cx3cr1","Cx3cr1",-0.157208763618183,0.69238292735218,0.999813034205243,FALSE,FALSE,"Not sig."
"Immt","Immt",-0.169612471088362,0.324712882777827,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem106c","Tmem106c",-0.478169530255399,0.249638343224932,0.999813034205243,FALSE,FALSE,"Not sig."
"Nrros","Nrros",-0.0564189135191062,0.791757964159801,0.999813034205243,FALSE,FALSE,"Not sig."
"Rft1","Rft1",-0.375844561258313,0.0282780521585246,0.999813034205243,FALSE,FALSE,"Not sig."
"Ezr","Ezr",0.208557078477172,0.416645646951476,0.999813034205243,FALSE,FALSE,"Not sig."
"Rexo4","Rexo4",-0.295202434471142,0.196856484757151,0.999813034205243,FALSE,FALSE,"Not sig."
"Ccdc171","Ccdc171",0.116865991810992,0.543821349630171,0.999813034205243,FALSE,FALSE,"Not sig."
"Gm28047","Gm28047",0.0152137283031001,0.939105810630734,0.999813034205243,FALSE,FALSE,"Not sig."
"Smim30","Smim30",-0.0196168911848585,0.936916644940819,0.999813034205243,FALSE,FALSE,"Not sig."
"B4galt3","B4galt3",-0.100918049830429,0.64609148256409,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmco1","Tmco1",-0.240064910045859,0.401382062290446,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp961","Zfp961",-0.127871304449361,0.543546457993476,0.999813034205243,FALSE,FALSE,"Not sig."
"Get3","Get3",-0.0926092293156715,0.643651175833399,0.999813034205243,FALSE,FALSE,"Not sig."
"Atp6v1a","Atp6v1a",-0.0399035792751396,0.858840921870713,0.999813034205243,FALSE,FALSE,"Not sig."
"Sp140l2","Sp140l2",0.936705192232597,0.0471811076700263,0.999813034205243,FALSE,FALSE,"Not sig."
"Cherp","Cherp",0.118906340320484,0.491079813406706,0.999813034205243,FALSE,FALSE,"Not sig."
"Epha3","Epha3",-0.909937688546994,0.138599512600742,0.999813034205243,FALSE,FALSE,"Not sig."
"Nav2","Nav2",0.397373525141395,0.0971467291328595,0.999813034205243,FALSE,FALSE,"Not sig."
"Nup188","Nup188",-0.0372831139989569,0.847197031234885,0.999813034205243,FALSE,FALSE,"Not sig."
"Pbx1","Pbx1",-0.0773081824758691,0.803829316380816,0.999813034205243,FALSE,FALSE,"Not sig."
"Magi3","Magi3",0.0155404165914613,0.958046303918743,0.999813034205243,FALSE,FALSE,"Not sig."
"St6galnac3","St6galnac3",-0.193895040848332,0.450513704306319,0.999813034205243,FALSE,FALSE,"Not sig."
"Gan","Gan",-0.212459137740347,0.28206929628679,0.999813034205243,FALSE,FALSE,"Not sig."
"D930048N14Rik","D930048N14Rik",-0.312363291251465,0.422399004152775,0.999813034205243,FALSE,FALSE,"Not sig."
"H1f3","H1f3",-0.0426152586727169,0.892744673947081,0.999813034205243,FALSE,FALSE,"Not sig."
"Hook2","Hook2",0.319492702251132,0.329072877826353,0.999813034205243,FALSE,FALSE,"Not sig."
"Dlg2","Dlg2",-0.46745209794476,0.219647991480422,0.999813034205243,FALSE,FALSE,"Not sig."
"Serp2","Serp2",-1.09797134138073,0.0189729788336198,0.999813034205243,FALSE,FALSE,"Not sig."
"Adam17","Adam17",-0.0522671645861078,0.737827297341493,0.999813034205243,FALSE,FALSE,"Not sig."
"Plekhg3","Plekhg3",-0.219095454281781,0.35961317468957,0.999813034205243,FALSE,FALSE,"Not sig."
"Asap2","Asap2",0.0438420472476294,0.79845949519541,0.999813034205243,FALSE,FALSE,"Not sig."
"Rnf103","Rnf103",-0.109834348700571,0.594288761618578,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp112","Zfp112",0.321401806634342,0.187245242990872,0.999813034205243,FALSE,FALSE,"Not sig."
"Zmat1","Zmat1",0.0401657893042753,0.855766886723331,0.999813034205243,FALSE,FALSE,"Not sig."
"Rap1b","Rap1b",-0.343168701328016,0.240395043011289,0.999813034205243,FALSE,FALSE,"Not sig."
"Jun","Jun",1.04043246032672,0.035981853116084,0.999813034205243,FALSE,FALSE,"Not sig."
"Rab7b","Rab7b",-0.351866545974373,0.393927696991489,0.999813034205243,FALSE,FALSE,"Not sig."
"Tnrc6a","Tnrc6a",-0.0266167572951764,0.885062252597694,0.999813034205243,FALSE,FALSE,"Not sig."
"BC004004","BC004004",0.127550681787448,0.622504277219477,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp608","Zfp608",-0.0264536458528829,0.924673807088523,0.999813034205243,FALSE,FALSE,"Not sig."
"Klrc2","Klrc2",-0.299240647505356,0.637800934257318,0.999813034205243,FALSE,FALSE,"Not sig."
"Suclg1","Suclg1",-0.462556019838258,0.0688987539980963,0.999813034205243,FALSE,FALSE,"Not sig."
"Swt1","Swt1",-0.0497799477849822,0.865870384253581,0.999813034205243,FALSE,FALSE,"Not sig."
"Trim30b","Trim30b",-0.0588028205850621,0.835444425299386,0.999813034205243,FALSE,FALSE,"Not sig."
"Repin1","Repin1",0.172735941352438,0.555389533108695,0.999813034205243,FALSE,FALSE,"Not sig."
"Traf7","Traf7",-0.0161375805286753,0.911117625087972,0.999813034205243,FALSE,FALSE,"Not sig."
"A630001G21Rik","A630001G21Rik",-0.230863393949521,0.354550277621741,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp212","Zfp212",0.0850970580133019,0.636639952183944,0.999813034205243,FALSE,FALSE,"Not sig."
"Oas1a","Oas1a",0.161889734526236,0.712480185974113,0.999813034205243,FALSE,FALSE,"Not sig."
"Grk4","Grk4",0.0082622811069073,0.972918152160704,0.999813034205243,FALSE,FALSE,"Not sig."
"1700030K09Rik","1700030K09Rik",0.101245554870586,0.759280385806894,0.999813034205243,FALSE,FALSE,"Not sig."
"Nup107","Nup107",0.501012865318552,0.181929427829193,0.999813034205243,FALSE,FALSE,"Not sig."
"Atad2b","Atad2b",-0.0636478260786898,0.675290338027037,0.999813034205243,FALSE,FALSE,"Not sig."
"Cysltr1","Cysltr1",0.250343067048226,0.602222405659166,0.999813034205243,FALSE,FALSE,"Not sig."
"Sae1","Sae1",-0.239820729465138,0.259955701844703,0.999813034205243,FALSE,FALSE,"Not sig."
"Junb","Junb",0.846800126290775,0.0154056811312787,0.999813034205243,FALSE,FALSE,"Not sig."
"Prkcb","Prkcb",0.0186502371593288,0.927858532278711,0.999813034205243,FALSE,FALSE,"Not sig."
"Ubxn8","Ubxn8",-0.252460470301944,0.143338710778334,0.999813034205243,FALSE,FALSE,"Not sig."
"Msl1","Msl1",-0.0280626380404698,0.877445563800311,0.999813034205243,FALSE,FALSE,"Not sig."
"Senp7","Senp7",-0.0321973357549305,0.871547156993618,0.999813034205243,FALSE,FALSE,"Not sig."
"Prkg1","Prkg1",-0.439128628274593,0.289667060481039,0.999813034205243,FALSE,FALSE,"Not sig."
"Rnaseh2a","Rnaseh2a",-0.028051719013774,0.951679182365724,0.999813034205243,FALSE,FALSE,"Not sig."
"Ctif","Ctif",-0.160415033255478,0.626764095926107,0.999813034205243,FALSE,FALSE,"Not sig."
"Fbxo31","Fbxo31",0.0774200861674239,0.804149438430573,0.999813034205243,FALSE,FALSE,"Not sig."
"Glis3","Glis3",-0.35051797518567,0.401719289014779,0.999813034205243,FALSE,FALSE,"Not sig."
"Rnf157","Rnf157",-0.0510416127926907,0.81222639179724,0.999813034205243,FALSE,FALSE,"Not sig."
"Mrpl35","Mrpl35",-0.255901126753624,0.468938304189264,0.999813034205243,FALSE,FALSE,"Not sig."
"Uba2","Uba2",0.0256982577643374,0.878598741406179,0.999813034205243,FALSE,FALSE,"Not sig."
"Creb5","Creb5",-0.496647579109298,0.238583247442162,0.999813034205243,FALSE,FALSE,"Not sig."
"Krcc1","Krcc1",-0.331854201963364,0.100285073292285,0.999813034205243,FALSE,FALSE,"Not sig."
