"","Symbol","logFC_FucoVsCtrl","pval_FucoVsCtrl","padj_FucoVsCtrl","up_FucoVsCtrl","down_FucoVsCtrl","sig_FucoVsCtrl"
"Ctsw","Ctsw",0.452751252179272,0.105387610454949,0.215020882214072,FALSE,FALSE,"Not sig."
"Fibp","Fibp",0.0113572817722898,0.949482380474975,0.96768085702757,FALSE,FALSE,"Not sig."
"Fosl1","Fosl1",1.25454527911923,0.0174721329336515,0.0621747915907006,FALSE,FALSE,"Not sig."
"Lrp5","Lrp5",-0.104488471559594,0.773679558599693,0.850241245368907,FALSE,FALSE,"Not sig."
"Drap1","Drap1",-0.836108490702776,1.36176254015867e-06,3.42460082494011e-05,FALSE,TRUE,"Down"
"Smarca2","Smarca2",0.36572253533202,0.0496367948798237,0.129714461549206,FALSE,FALSE,"Not sig."
"Ovol1","Ovol1",-0.00773824293748446,0.984865842072276,0.990707932037273,FALSE,FALSE,"Not sig."
"Rnaseh2c","Rnaseh2c",-0.361186205637635,0.0952332369150371,0.200786607870766,FALSE,FALSE,"Not sig."
"Kat5","Kat5",0.357244426969529,0.0733014299369747,0.168998648590685,FALSE,FALSE,"Not sig."
"Rela","Rela",0.398939966018679,0.0219428776867223,0.0732928326033213,FALSE,FALSE,"Not sig."
"Kcnk7","Kcnk7",0.279612816545849,0.409209282419932,0.550006943171196,FALSE,FALSE,"Not sig."
"Ehbp1l1","Ehbp1l1",-0.0255288378774912,0.920641697270759,0.947677192933374,FALSE,FALSE,"Not sig."
"Fam89b","Fam89b",-0.506650856670602,0.0255196176599596,0.0817578968636286,FALSE,FALSE,"Not sig."
"Ltbp3","Ltbp3",0.0155524900583575,0.969498339793869,0.980886007363726,FALSE,FALSE,"Not sig."
"Scyl1","Scyl1",0.324302314967381,0.0761114076886638,0.173154832321436,FALSE,FALSE,"Not sig."
"Capn1","Capn1",-0.295579151682781,0.092797237330676,0.197542414124284,FALSE,FALSE,"Not sig."
"Smc5","Smc5",0.420268666278491,0.0121405821452429,0.0481669824029887,TRUE,FALSE,"Up"
"Arl2","Arl2",-0.0375266781332878,0.893684220728703,0.931310686424556,FALSE,FALSE,"Not sig."
"Men1","Men1",0.391257040901123,0.032570186521264,0.0971069780601905,FALSE,FALSE,"Not sig."
"Map4k2","Map4k2",0.594853451022555,0.0102524793755592,0.0425880051916227,TRUE,FALSE,"Up"
"Sf1","Sf1",0.442381452119211,0.0108611351411689,0.0442845599761245,TRUE,FALSE,"Up"
"Prdx5","Prdx5",-0.882842557832331,0.000104819927244132,0.00109070088473185,FALSE,TRUE,"Down"
"Esrra","Esrra",0.233586628681813,0.328857895502598,0.475113715250069,FALSE,FALSE,"Not sig."
"Gpr137","Gpr137",-0.0741730578208398,0.716316186944119,0.806989122000337,FALSE,FALSE,"Not sig."
"Bad","Bad",0.25621541376162,0.327300369932065,0.473463094210661,FALSE,FALSE,"Not sig."
"Plcb3","Plcb3",0.163168159969334,0.484001392804685,0.617625938408175,FALSE,FALSE,"Not sig."
"Vegfb","Vegfb",0.527504026178566,0.208786463054226,0.345837028097609,FALSE,FALSE,"Not sig."
"Dnajc4","Dnajc4",0.757787384663329,0.00315743446617437,0.017532143856647,TRUE,FALSE,"Up"
"Fermt3","Fermt3",-1.28070644926654,1.01035718599134e-05,0.000162343701733187,FALSE,TRUE,"Down"
"Stip1","Stip1",-0.223818096591727,0.231711771401474,0.372597516570618,FALSE,FALSE,"Not sig."
"Rcor2","Rcor2",0.248713101590587,0.578259318519316,0.696973311335731,FALSE,FALSE,"Not sig."
"Mark2","Mark2",0.123876849601216,0.399872399880615,0.541900512537995,FALSE,FALSE,"Not sig."
"Spindoc","Spindoc",0.385481563293154,0.0720791170294475,0.16722515060132,FALSE,FALSE,"Not sig."
"Smc3","Smc3",0.189862355426344,0.158318093671435,0.285491271372731,FALSE,FALSE,"Not sig."
"Pdcd4","Pdcd4",0.284915642894334,0.0719339263002036,0.167050417746714,FALSE,FALSE,"Not sig."
"Shoc2","Shoc2",-0.523482628889707,0.0040111867689672,0.0209516180296153,FALSE,TRUE,"Down"
"Gpam","Gpam",0.368276855930685,0.099387225020992,0.206407851336793,FALSE,FALSE,"Not sig."
"Acsl5","Acsl5",-0.0716603011419946,0.655517756531744,0.758794606283263,FALSE,FALSE,"Not sig."
"Zdhhc6","Zdhhc6",0.269422258933117,0.122506549463525,0.239385656994359,FALSE,FALSE,"Not sig."
"Vti1a","Vti1a",0.384664663334888,0.0631182998894742,0.152380058736632,FALSE,FALSE,"Not sig."
"Tcf7l2","Tcf7l2",0.813184348901348,0.0584910796678614,0.144631440148176,FALSE,FALSE,"Not sig."
"Hhex","Hhex",0.509514581899649,0.0775617587564666,0.175563223418993,FALSE,FALSE,"Not sig."
"Cep55","Cep55",0.468098178767663,0.290851849964575,0.435393041298515,FALSE,FALSE,"Not sig."
"Eif3a","Eif3a",0.062276389666418,0.76025182917309,0.839676131340706,FALSE,FALSE,"Not sig."
"Dennd10","Dennd10",-0.762886285759338,0.000661408889108631,0.00502130205613594,FALSE,TRUE,"Down"
"Prdx3","Prdx3",-1.60908993293194,2.73160699196113e-09,3.85156585866519e-07,FALSE,TRUE,"Down"
"Noc3l","Noc3l",0.481902477211055,0.0229345819788105,0.0756786855473169,FALSE,FALSE,"Not sig."
"Hells","Hells",-0.307569183746659,0.131480539163914,0.251019212835532,FALSE,FALSE,"Not sig."
"Sorbs1","Sorbs1",-0.470078474646833,0.0069145184087513,0.03185399835221,FALSE,TRUE,"Down"
"Aldh18a1","Aldh18a1",-0.0919746389999972,0.584414726636975,0.701250466160368,FALSE,FALSE,"Not sig."
"Tctn3","Tctn3",0.351290744240246,0.190803609499553,0.325281143269921,FALSE,FALSE,"Not sig."
"Ccnj","Ccnj",0.493001016712409,0.0353769944978574,0.102812854088377,FALSE,FALSE,"Not sig."
"Tm9sf3","Tm9sf3",-0.327206024286323,0.0584096011830429,0.144515395356074,FALSE,FALSE,"Not sig."
"Pik3ap1","Pik3ap1",0.597384717073392,0.00114581702829557,0.00784360326049809,TRUE,FALSE,"Up"
"Lcor","Lcor",-0.65171254087247,0.000671305269872942,0.00508566261776761,FALSE,TRUE,"Down"
"Slit1","Slit1",0.207411852992665,0.594307636290591,0.709046067192563,FALSE,FALSE,"Not sig."
"Smndc1","Smndc1",0.0174961467961359,0.912446393716225,0.943186968265643,FALSE,FALSE,"Not sig."
"Mxi1","Mxi1",-1.45863915939857,3.72814250658875e-07,1.28176603603239e-05,FALSE,TRUE,"Down"
"Add3","Add3",0.227994518587552,0.145144851990499,0.268369345458785,FALSE,FALSE,"Not sig."
"Xpnpep1","Xpnpep1",-0.637145277079023,0.000838491885949816,0.00605073874455678,FALSE,TRUE,"Down"
"Trim8","Trim8",-0.471242132695482,0.00475853536866256,0.0238573153581089,FALSE,TRUE,"Down"
"Arl3","Arl3",-0.710406038139171,0.00401738844696205,0.0209622484910299,FALSE,TRUE,"Down"
"Sfxn2","Sfxn2",0.261619176784813,0.33661810101195,0.48236344754382,FALSE,FALSE,"Not sig."
"Fundc1","Fundc1",-0.747379179205052,0.00133228908291701,0.00884780685952265,FALSE,TRUE,"Down"
"Nt5c2","Nt5c2",0.103325108055413,0.441196734758691,0.579079366644369,FALSE,FALSE,"Not sig."
"Msr1","Msr1",-0.671586243587901,0.150364180721256,0.275141455799219,FALSE,FALSE,"Not sig."
"Pdcd11","Pdcd11",0.457873923906199,0.0369750903949198,0.106033000312123,FALSE,FALSE,"Not sig."
"Taf5","Taf5",-0.116684725891564,0.535472171479032,0.662621070889495,FALSE,FALSE,"Not sig."
"Pcgf6","Pcgf6",0.742781695841653,0.021963445239123,0.0733420101931227,FALSE,FALSE,"Not sig."
"Tasl","Tasl",0.476350540481653,0.0117896504497015,0.0469975614654715,TRUE,FALSE,"Up"
"Gk","Gk",-0.317946390206546,0.2126639442438,0.350455658084759,FALSE,FALSE,"Not sig."
"Slk","Slk",0.105248886952586,0.650641633578563,0.755030687976455,FALSE,FALSE,"Not sig."
"Col17a1","Col17a1",0.300918917302271,0.378255069263997,0.521560582814406,FALSE,FALSE,"Not sig."
"Sfr1","Sfr1",0.131614056253481,0.42300594786241,0.563215028087574,FALSE,FALSE,"Not sig."
"Gsto1","Gsto1",-0.615215064406729,0.0289327262685935,0.0892299783594444,FALSE,FALSE,"Not sig."
"Gsto2","Gsto2",1.77797770453484,0.00148925400985716,0.00963332400499874,TRUE,FALSE,"Up"
"Casp7","Casp7",0.385094156164282,0.0952249967240908,0.200786607870766,FALSE,FALSE,"Not sig."
"Dclre1a","Dclre1a",0.0645902973773049,0.805496009432557,0.872597498478,FALSE,FALSE,"Not sig."
"Nhlrc2","Nhlrc2",-0.132934236403609,0.370549322803301,0.514610829112287,FALSE,FALSE,"Not sig."
"Ablim1","Ablim1",0.483681500736065,0.0804011995937325,0.179465431110236,FALSE,FALSE,"Not sig."
"Trub1","Trub1",0.288786577639354,0.22215017671437,0.361715577187589,FALSE,FALSE,"Not sig."
"Hspa12a","Hspa12a",-0.202888978122591,0.738289796353321,0.822660154007976,FALSE,FALSE,"Not sig."
"Slc18a2","Slc18a2",-0.965728643883477,0.000107042457225337,0.001106487475882,FALSE,TRUE,"Down"
"3110040N11Rik","3110040N11Rik",0.0398192744460222,0.875611149568263,0.919620066171669,FALSE,FALSE,"Not sig."
"Btbd1","Btbd1",0.396017225510342,0.0194001112978106,0.0670851465076397,FALSE,FALSE,"Not sig."
"Hdgfl3","Hdgfl3",0.269271296680054,0.188810637023369,0.322695460035342,FALSE,FALSE,"Not sig."
"P4hb","P4hb",-0.499724847957773,0.0206345770475663,0.0700604186606897,FALSE,FALSE,"Not sig."
"Arhgdia","Arhgdia",-0.392678000887002,0.00774613252036391,0.0346422726293823,FALSE,TRUE,"Down"
"Ints4","Ints4",0.504758861051748,0.0550605040770289,0.138764511458867,FALSE,FALSE,"Not sig."
"Alyref","Alyref",0.448092935730466,0.0360190870435075,0.104260024244938,FALSE,FALSE,"Not sig."
"Anapc11","Anapc11",-0.438482563895122,0.0278056988891619,0.0866742361991402,FALSE,FALSE,"Not sig."
"Pcyt2","Pcyt2",0.277712720573517,0.215851563611643,0.354266449354239,FALSE,FALSE,"Not sig."
"Sirt7","Sirt7",0.159857687232723,0.416906231073861,0.556984594245276,FALSE,FALSE,"Not sig."
"Tollip","Tollip",-1.02449700499238,0.000126806097164475,0.00126998380951077,FALSE,TRUE,"Down"
"Pycr1","Pycr1",-0.493149471745563,0.347272312785358,0.492197905256771,FALSE,FALSE,"Not sig."
"Myadml2","Myadml2",-0.515844287004362,0.170583225916895,0.300430520556953,FALSE,FALSE,"Not sig."
"Aspscr1","Aspscr1",0.234363858168327,0.237856721753722,0.378886011841515,FALSE,FALSE,"Not sig."
"Cenpx","Cenpx",-0.294100760739802,0.161059113027264,0.288568076724605,FALSE,FALSE,"Not sig."
"Lrrc45","Lrrc45",0.500127737403646,0.0661441357025949,0.157492710799934,FALSE,FALSE,"Not sig."
"Mob2","Mob2",-0.734304576079246,2.14359699051484e-05,0.000292709451947451,FALSE,TRUE,"Down"
"Fasn","Fasn",0.587077348844837,0.00835890790220245,0.0366205081271516,TRUE,FALSE,"Up"
"Arhgap19","Arhgap19",-0.886030989447157,0.000378016999548714,0.00314571308178834,FALSE,TRUE,"Down"
"Dus1l","Dus1l",0.447778842872195,0.0217404689144814,0.0728494377590995,FALSE,FALSE,"Not sig."
"Gps1","Gps1",0.250715633856144,0.150791853736294,0.275682833994282,FALSE,FALSE,"Not sig."
"Zdhhc16","Zdhhc16",0.20068965247137,0.240617148304351,0.381829109012556,FALSE,FALSE,"Not sig."
"Rfng","Rfng",-0.0232862638655193,0.926592467063398,0.951778398108776,FALSE,FALSE,"Not sig."
"Mms19","Mms19",0.431296574197824,0.00532675610112482,0.0261115087160216,TRUE,FALSE,"Up"
"Slc16a3","Slc16a3",0.241443983776958,0.491234339214691,0.623810941388905,FALSE,FALSE,"Not sig."
"Csnk1d","Csnk1d",-0.209214319694333,0.248159087285903,0.390146377643548,FALSE,FALSE,"Not sig."
"Cd7","Cd7",-1.12144710542711,0.000238434251308277,0.00213113348979172,FALSE,TRUE,"Down"
"Ogfod3","Ogfod3",0.373335666112844,0.33888656779497,0.484360767569371,FALSE,FALSE,"Not sig."
"Ubtd1","Ubtd1",-0.100430554968599,0.737538336884356,0.822287986225451,FALSE,FALSE,"Not sig."
"Wdr45b","Wdr45b",0.289018462782218,0.121550892284505,0.238037164057155,FALSE,FALSE,"Not sig."
"Fn3k","Fn3k",-0.954994442555604,0.00480590582242466,0.0240180454661916,FALSE,TRUE,"Down"
"Pi4k2a","Pi4k2a",0.480584493081515,0.00665514550709223,0.0309087420312733,TRUE,FALSE,"Up"
"R3hcc1l","R3hcc1l",0.0134938004246517,0.925236421161151,0.951002690568539,FALSE,FALSE,"Not sig."
"Loxl4","Loxl4",0.483342679245447,0.0960130972619598,0.201786695283928,FALSE,FALSE,"Not sig."
"Hps1","Hps1",0.297422052264885,0.163508150921344,0.29141652974179,FALSE,FALSE,"Not sig."
"Got1","Got1",0.359181101809533,0.148702597279667,0.272976725170061,FALSE,FALSE,"Not sig."
"Entpd7","Entpd7",0.410986441528584,0.0103193595956021,0.0427371073091555,TRUE,FALSE,"Up"
"Cutc","Cutc",0.301463015764924,0.342203533859205,0.487325481888239,FALSE,FALSE,"Not sig."
"Abcc2","Abcc2",-0.184091960991238,0.589829150948057,0.705669369362872,FALSE,FALSE,"Not sig."
"Dnmbp","Dnmbp",0.330035378903676,0.0843777802310042,0.18534163558881,FALSE,FALSE,"Not sig."
"Erlin1","Erlin1",0.224193298539174,0.27658100930027,0.420551930898957,FALSE,FALSE,"Not sig."
"Chuk","Chuk",-0.0491738941510278,0.740421213467261,0.824303212189554,FALSE,FALSE,"Not sig."
"Cwf19l1","Cwf19l1",0.477067195084275,0.0544461342458911,0.137778693013044,FALSE,FALSE,"Not sig."
"Scd2","Scd2",0.303737793514354,0.28127315864909,0.42541844858231,FALSE,FALSE,"Not sig."
"Ndufb8","Ndufb8",-0.764397680956249,0.00175010575385548,0.0109865318184755,FALSE,TRUE,"Down"
"Sema4g","Sema4g",0.380806980918901,0.369547834765541,0.513731669266951,FALSE,FALSE,"Not sig."
"Mrpl43","Mrpl43",0.188633364631484,0.424767236390876,0.564717849464137,FALSE,FALSE,"Not sig."
"Twnk","Twnk",0.484115822905459,0.100641908380171,0.208202325793399,FALSE,FALSE,"Not sig."
"Sfxn3","Sfxn3",-0.102271813458345,0.580448527268037,0.698173925878136,FALSE,FALSE,"Not sig."
"Btrc","Btrc",-0.0832753963019802,0.596368504697093,0.710647456598976,FALSE,FALSE,"Not sig."
"Poll","Poll",0.116432425189697,0.628489703926761,0.737577601662482,FALSE,FALSE,"Not sig."
"Oga","Oga",0.188784987494643,0.16851461128714,0.298095553572359,FALSE,FALSE,"Not sig."
"Kcnip2","Kcnip2",-0.0370266101706166,0.909336609393556,0.941834360455574,FALSE,FALSE,"Not sig."
"Ldb1","Ldb1",0.511249587150348,0.0115979227006559,0.0464397996076997,TRUE,FALSE,"Up"
"Gbf1","Gbf1",0.421992176427199,0.00278341542912542,0.0158768546454977,TRUE,FALSE,"Up"
"Nfkb2","Nfkb2",0.762250645971365,0.000485641022998408,0.00385471802505188,TRUE,FALSE,"Up"
"Fbxl15","Fbxl15",0.276446549942715,0.43668637737235,0.575175474153802,FALSE,FALSE,"Not sig."
"Mfsd13a","Mfsd13a",0.418984106271508,0.160974261807923,0.288498430652331,FALSE,FALSE,"Not sig."
"Actr1a","Actr1a",-0.201018071730892,0.193937269874344,0.328880918872047,FALSE,FALSE,"Not sig."
"Sufu","Sufu",0.32035687634968,0.0892661762880357,0.192191433122998,FALSE,FALSE,"Not sig."
"Hexa","Hexa",-1.06722796015388,5.80068626553454e-06,0.000104287696197984,FALSE,TRUE,"Down"
"Arih1","Arih1",-0.733462641746834,0.000760345951226957,0.00558564480844695,FALSE,TRUE,"Down"
"Bbs4","Bbs4",0.315457827478778,0.206970704466661,0.343827822392391,FALSE,FALSE,"Not sig."
"Adpgk","Adpgk",0.468905218841336,0.0193537151300546,0.0669800802997945,FALSE,FALSE,"Not sig."
"Parp6","Parp6",0.392063082068235,0.0114962999468577,0.0461359347723434,TRUE,FALSE,"Up"
"Limd1","Limd1",0.114161268781846,0.44590845373119,0.583311288009246,FALSE,FALSE,"Not sig."
"Sacm1l","Sacm1l",-0.160586280645347,0.350597108395235,0.495622745663152,FALSE,FALSE,"Not sig."
"Fyco1","Fyco1",-0.427315913545889,0.00399323600612691,0.0208970469728468,FALSE,TRUE,"Down"
"Slc6a20b","Slc6a20b",-0.176501393153526,0.438008116504393,0.576401410865523,FALSE,FALSE,"Not sig."
"Lztfl1","Lztfl1",-0.149503062080155,0.428002973618166,0.567302495783916,FALSE,FALSE,"Not sig."
"Tbl1x","Tbl1x",0.130133552632647,0.447251231771404,0.584702126002641,FALSE,FALSE,"Not sig."
"Hsd17b10","Hsd17b10",-0.968165782621877,0.000219842651796009,0.00200058407352293,FALSE,TRUE,"Down"
"Huwe1","Huwe1",0.371304009011266,0.024705360707642,0.0798628468624933,FALSE,FALSE,"Not sig."
"Fam120c","Fam120c",0.0982901811905779,0.553038940683158,0.676685419913509,FALSE,FALSE,"Not sig."
"Tsr2","Tsr2",0.605093298839628,0.0432136089672215,0.118269744532927,FALSE,FALSE,"Not sig."
"Fgd1","Fgd1",0.946900892172392,0.0348825928288116,0.101634933227016,FALSE,FALSE,"Not sig."
"Gnl3l","Gnl3l",0.125910462265871,0.406812429875334,0.54781512850151,FALSE,FALSE,"Not sig."
"Maged2","Maged2",-1.48003062537251,1.80259634237142e-05,0.000255602050852191,FALSE,TRUE,"Down"
"Apex2","Apex2",-1.71606818509886,2.00316452524948e-05,0.000278072031276059,FALSE,TRUE,"Down"
"Alas2","Alas2",-1.98469377765467,4.30592416853202e-05,0.000522582614999113,FALSE,TRUE,"Down"
"Pfkfb1","Pfkfb1",-1.13373487108445,0.00127249719184865,0.00851202945656118,FALSE,TRUE,"Down"
"Abhd6","Abhd6",0.551133081463082,0.201367971243012,0.337153658589534,FALSE,FALSE,"Not sig."
"Flnb","Flnb",0.386286134725606,0.0260777125142637,0.0829548191961433,FALSE,FALSE,"Not sig."
"Dnase1l3","Dnase1l3",1.17761603078238,0.00176968769153489,0.0110596667535216,TRUE,FALSE,"Up"
"Polr3a","Polr3a",0.509895091359254,0.00410783688340557,0.0212486583057941,TRUE,FALSE,"Up"
"Sat1","Sat1",0.230128926706936,0.269252932226029,0.412630300423693,FALSE,FALSE,"Not sig."
"Acot9","Acot9",0.322445923981248,0.183503152589658,0.316447012189639,FALSE,FALSE,"Not sig."
"Prdx4","Prdx4",-0.771246372492797,0.00348175863966074,0.0188596063656922,FALSE,TRUE,"Down"
"Rps24","Rps24",-0.724894357553333,0.000490998059828851,0.00388985773534864,FALSE,TRUE,"Down"
"Ptprj","Ptprj",-0.947511684722995,0.000608456942132721,0.00469300932195668,FALSE,TRUE,"Down"
"Banp","Banp",0.230059652697503,0.243984516361603,0.385769107309033,FALSE,FALSE,"Not sig."
"Jph3","Jph3",0.683022020664182,0.0378339981916837,0.107806276863633,FALSE,FALSE,"Not sig."
"Sp4","Sp4",0.0471273848728684,0.83860329791787,0.895972441323176,FALSE,FALSE,"Not sig."
"Atp10a","Atp10a",0.503647069745791,0.0967065305982124,0.20270089401653,FALSE,FALSE,"Not sig."
"Ube3a","Ube3a",0.318445997146398,0.033086381307456,0.0980866995103392,FALSE,FALSE,"Not sig."
"Padi4","Padi4",-0.240131754582995,0.46105475475927,0.597272232628686,FALSE,FALSE,"Not sig."
"Kdm5c","Kdm5c",-0.561799883776342,0.0064574217145476,0.0302028270949899,FALSE,TRUE,"Down"
"Sbds","Sbds",-0.551529746219888,0.0132090295373233,0.0512237675104667,FALSE,FALSE,"Not sig."
"Rabgef1","Rabgef1",-0.585710795461145,0.0128484550230421,0.0503074140668191,FALSE,FALSE,"Not sig."
"Itga7","Itga7",-0.878368194923757,0.00532590464338883,0.0261115087160216,FALSE,TRUE,"Down"
"Rdh5","Rdh5",-0.944651040733034,1.9940384842152e-06,4.59153260167874e-05,FALSE,TRUE,"Down"
"Cd63","Cd63",-0.571994740825171,0.0377408749882156,0.107661530830524,FALSE,FALSE,"Not sig."
"Gdf11","Gdf11",0.736192890832311,0.0445753684541766,0.120659253393327,FALSE,FALSE,"Not sig."
"Ormdl2","Ormdl2",-0.020250373310697,0.921072750433356,0.947887645168786,FALSE,FALSE,"Not sig."
"Dnajc14","Dnajc14",0.109769276253941,0.472182300001149,0.607423442615522,FALSE,FALSE,"Not sig."
"Mmp19","Mmp19",-1.07605582648925,0.000642222353011326,0.00489328980445606,FALSE,TRUE,"Down"
"Dgka","Dgka",0.491370969266366,0.062840019140229,0.151853511759701,FALSE,FALSE,"Not sig."
"Cdk2","Cdk2",0.579776272620716,0.00109137210166649,0.00753749504887883,TRUE,FALSE,"Up"
"Pmel","Pmel",0.597757029522028,0.02086291054838,0.0705795482895739,FALSE,FALSE,"Not sig."
"Rps26","Rps26",-0.79270129040374,0.00171280666846081,0.010795585576351,FALSE,TRUE,"Down"
"Pa2g4","Pa2g4",0.256304631605281,0.152602853188175,0.277900624678335,FALSE,FALSE,"Not sig."
"Esyt1","Esyt1",0.242344634892371,0.102434280449335,0.210922122555873,FALSE,FALSE,"Not sig."
"Smarcc2","Smarcc2",0.209992699098821,0.263431296923411,0.406667406211328,FALSE,FALSE,"Not sig."
"Chmp6","Chmp6",-0.226697130618663,0.423808769733334,0.563805390796524,FALSE,FALSE,"Not sig."
"Baiap2","Baiap2",0.322501057559352,0.139867533975204,0.261696389422221,FALSE,FALSE,"Not sig."
"Rnf41","Rnf41",0.284111367800673,0.0750117101051955,0.171637879820233,FALSE,FALSE,"Not sig."
"Nabp2","Nabp2",-0.124036355532219,0.634449972828763,0.742489294882789,FALSE,FALSE,"Not sig."
"Aatk","Aatk",-0.271250436758867,0.444733190821279,0.582198707658693,FALSE,FALSE,"Not sig."
"Tepsin","Tepsin",0.400664711171596,0.0783214205984441,0.176671466095769,FALSE,FALSE,"Not sig."
"Fscn2","Fscn2",-0.116134861717767,0.767123163420002,0.844668284783421,FALSE,FALSE,"Not sig."
"Cnpy2","Cnpy2",0.150079566817853,0.603710474774847,0.716403096732818,FALSE,FALSE,"Not sig."
"Il23a","Il23a",1.34351000698102,0.193201495167441,0.328032142180519,FALSE,FALSE,"Not sig."
"Faap100","Faap100",0.306563289585629,0.154276878368045,0.280136094145652,FALSE,FALSE,"Not sig."
"Atp5f1b","Atp5f1b",-1.95812361086393,1.24865525413268e-07,5.44075513337188e-06,FALSE,TRUE,"Down"
"Prim1","Prim1",0.522912062225398,0.0430774288111099,0.11800450865545,FALSE,FALSE,"Not sig."
"Myo1a","Myo1a",0.746192929994655,0.0870551995705162,0.18903888205752,FALSE,FALSE,"Not sig."
"Nab2","Nab2",0.541526487561071,0.0305552164206494,0.0928869696857388,FALSE,FALSE,"Not sig."
"Shmt2","Shmt2",-0.314950408767745,0.24402224669847,0.385769107309033,FALSE,FALSE,"Not sig."
"R3hdm2","R3hdm2",-0.260495417943101,0.0598128719258134,0.146829368113661,FALSE,FALSE,"Not sig."
"Gli1","Gli1",0.315065878007076,0.497111072683025,0.629061100699179,FALSE,FALSE,"Not sig."
"Ddit3","Ddit3",0.668855491627504,0.0289419950851363,0.0892366330032865,FALSE,FALSE,"Not sig."
"Mbd6","Mbd6",0.13001884415939,0.525233546470823,0.652977588137742,FALSE,FALSE,"Not sig."
"Dctn2","Dctn2",-0.836767236305792,1.56230378021192e-06,3.83650157691884e-05,FALSE,TRUE,"Down"
"Ttc4","Ttc4",0.344313824334622,0.122421851499886,0.239331954272016,FALSE,FALSE,"Not sig."
"Pip4k2c","Pip4k2c",0.228203092927499,0.170338068944843,0.300136538498854,FALSE,FALSE,"Not sig."
"Hdhd2","Hdhd2",0.335444724987506,0.219069055083343,0.358104746750056,FALSE,FALSE,"Not sig."
"Agap2","Agap2",0.196557452349118,0.321822676389237,0.468472131596193,FALSE,FALSE,"Not sig."
"Pias2","Pias2",0.501928202039506,0.00336001884774019,0.0183965429844204,TRUE,FALSE,"Up"
"Atp5f1a","Atp5f1a",-0.927394793844011,1.89695030013272e-07,7.48579538250487e-06,FALSE,TRUE,"Down"
"Pstpip2","Pstpip2",0.0767353353491145,0.833097145216004,0.892482164530957,FALSE,FALSE,"Not sig."
"Avil","Avil",0.35379705717617,0.294362017568049,0.4392329320406,FALSE,FALSE,"Not sig."
"Atp23","Atp23",0.421616529672815,0.183436859798579,0.316419127644312,FALSE,FALSE,"Not sig."
"Usp33","Usp33",0.277729597389986,0.0393793582518146,0.110900261827204,FALSE,FALSE,"Not sig."
"Clns1a","Clns1a",-0.369725745468502,0.045248802984289,0.122087127209168,FALSE,FALSE,"Not sig."
"Paip1","Paip1",-0.0144586142701523,0.921997831764699,0.948513877162366,FALSE,FALSE,"Not sig."
"Nnt","Nnt",0.264931750253978,0.0754555734074126,0.172287480110921,FALSE,FALSE,"Not sig."
"Scart1","Scart1",-1.13634390745507,0.0515683755526208,0.132799414079589,FALSE,FALSE,"Not sig."
