"","geneID","Geneid","is_re","mgi_symbol","entrezgene_id","logFC_FucovsCtrl_F","pval_FucovsCtrl_F","padj_FucovsCtrl_F","sig_FucovsCtrl_F","logFC_FucovsCtrl_M","pval_FucovsCtrl_M","padj_FucovsCtrl_M","sig_FucovsCtrl_M"
"1","0610010K14Rik","ENSMUSG00000020831",FALSE,"0610010K14Rik",104457,-0.389780968052608,0.406852430534705,0.796962867161775,"Not Sig.",-0.253015511615547,0.573809731612626,0.999990261480144,"Not Sig."
"2","0610030E20Rik","ENSMUSG00000058706",FALSE,"0610030E20Rik",68364,-0.916579390239293,0.0409717816542692,0.339609309408512,"Not Sig.",-0.37023106702654,0.420379659197537,0.999990261480144,"Not Sig."
"3","0610040J01Rik","ENSMUSG00000060512",FALSE,"0610040J01Rik",76261,-1.19209187032637,0.000420508216041868,0.0279220108500482,"Sig. Down",-0.0617860530202515,0.847016820851017,0.999990261480144,"Not Sig."
"4","1110002E22Rik","ENSMUSG00000090066",FALSE,"1110002E22Rik",102634333,0.558152923073832,0.296337179968435,0.71853695312889,"Not Sig.",0.101659779592013,0.846107777371709,0.999990261480144,"Not Sig."
"5","1110004F10Rik","ENSMUSG00000030663",FALSE,"1110004F10Rik",56372,0.159739134232435,0.671229892721357,0.91573087448041,"Not Sig.",-0.110055885553315,0.772231872444772,0.999990261480144,"Not Sig."
"6","1110032F04Rik","ENSMUSG00000046999",FALSE,"1110032F04Rik",68725,0.345484706705459,0.627673724635441,0.898703489663301,"Not Sig.",-0.311915238952533,0.671018008522325,0.999990261480144,"Not Sig."
"7","1110038F14Rik","ENSMUSG00000063236",FALSE,"1110038F14Rik",117171,0.954945612984361,0.249322415116855,0.679269618304702,"Not Sig.",-0.0816737440734384,0.920143779251592,0.999990261480144,"Not Sig."
"8","1110059E24Rik","ENSMUSG00000035171",FALSE,"1110059E24Rik",66206,0.245053867050656,0.417659042137519,0.801634341271471,"Not Sig.",0.153530108772112,0.575827943132953,0.999990261480144,"Not Sig."
"9","1110059G10Rik","ENSMUSG00000032551",FALSE,"1110059G10Rik",66202,0.230679272780672,0.530119657959321,0.857092609293014,"Not Sig.",0.13838803751678,0.749195986634323,0.999990261480144,"Not Sig."
"10","1110065P20Rik","ENSMUSG00000078570",FALSE,"1110065P20Rik",68920,0.356377189385257,0.702491443950531,0.924989315067054,"Not Sig.",-0.0396538638189057,0.965219072604116,0.999990261480144,"Not Sig."
"11","1190005I06Rik","ENSMUSG00000043687",FALSE,"1190005I06Rik",68918,-0.76730139091349,0.395722944744504,0.790807202499485,"Not Sig.",-0.056563327977588,0.947180639321077,0.999990261480144,"Not Sig."
"12","1500009L16Rik","ENSMUSG00000087651",FALSE,"1500009L16Rik",69784,0.00180213026607119,0.99610739455369,1,"Not Sig.",0.16192048037095,0.644641420005707,0.999990261480144,"Not Sig."
"13","1600012H06Rik","ENSMUSG00000050088",FALSE,"1600012H06Rik",67912,0.390538080220024,0.352765229472794,0.762415936149274,"Not Sig.",-0.0617181070739982,0.883843156843828,0.999990261480144,"Not Sig."
"14","1600014C10Rik","ENSMUSG00000054676",FALSE,"1600014C10Rik",72244,-0.450699221999494,0.352393479993178,0.762415936149274,"Not Sig.",-0.167407217284578,0.726039996595975,0.999990261480144,"Not Sig."
"15","1600014C23Rik","ENSMUSG00000094690",FALSE,"1600014C23Rik",72240,7.74441713818638,1.2270632008872e-10,2.86982814616386e-07,"Sig. Up",-0.0610284472052882,0.903711039368826,0.999990261480144,"Not Sig."
"16","1700001F09Rik","ENSMUSG00000095384",FALSE,"1700001F09Rik",71826,0.406769494444635,0.455806676442811,0.822742112714454,"Not Sig.",-0.289858772377171,0.632555321266737,0.999990261480144,"Not Sig."
"17","1700001J03Rik","ENSMUSG00000095040",FALSE,"1700001J03Rik",69282,0.524753167359278,0.451405790724924,0.820659082346313,"Not Sig.",-0.286554487199789,0.666754328675819,0.999990261480144,"Not Sig."
"18","1700001K19Rik","ENSMUSG00000056508",FALSE,"1700001K19Rik",66323,-0.44884454550794,0.178915264868393,0.606029196381447,"Not Sig.",0.0468595157550697,0.866228941685278,0.999990261480144,"Not Sig."
"19","1700001O22Rik","ENSMUSG00000044320",FALSE,"1700001O22Rik",73598,0.666145166453815,0.0542691393731913,0.380010350853727,"Not Sig.",-0.0320274258285278,0.921222496932863,0.999990261480144,"Not Sig."
"20","1700003E16Rik","ENSMUSG00000030030",FALSE,"1700003E16Rik",71837,0.0444338500272566,0.928340216105721,0.987598969413187,"Not Sig.",-0.0144660071565483,0.974710407162645,0.999990261480144,"Not Sig."
"21","1700003F12Rik","ENSMUSG00000038523",FALSE,"1700003F12Rik",75480,0.921424463267289,0.277399845465461,0.703575663393932,"Not Sig.",-1.1522621039833,0.176737502772052,0.999990261480144,"Not Sig."
"22","1700003H04Rik","ENSMUSG00000039174",FALSE,"1700003H04Rik",384775,-0.208696683633871,0.745797707651662,0.937624771753997,"Not Sig.",-0.0299246414285591,0.962314483642548,0.999990261480144,"Not Sig."
"23","1700006A11Rik","ENSMUSG00000027973",FALSE,"1700006A11Rik",71824,0.21954363931141,0.547943144502291,0.865821506129271,"Not Sig.",-0.229048717777799,0.542991772750047,0.999990261480144,"Not Sig."
"24","1700008O03Rik","ENSMUSG00000008028",FALSE,"1700008O03Rik",69349,-0.270540598574417,0.384126075101743,0.782875257904912,"Not Sig.",0.0817376597394463,0.785538992396429,0.999990261480144,"Not Sig."
"25","1700009N14Rik","ENSMUSG00000028287",FALSE,"1700009N14Rik",75471,0.779449481381554,0.12828368277377,0.535125493203543,"Not Sig.",0.152803165758364,0.750700067853207,0.999990261480144,"Not Sig."
"26","1700010I14Rik","ENSMUSG00000023873",FALSE,"1700010I14Rik",66931,0.249831719006039,0.369105656430534,0.774485444055855,"Not Sig.",0.0620322880972101,0.807801273145452,0.999990261480144,"Not Sig."
"27","1700011L22Rik","ENSMUSG00000031682",FALSE,"1700011L22Rik",67687,0.281404317432075,0.536055758691396,0.860149234997346,"Not Sig.",-0.105208535315538,0.811117127999882,0.999990261480144,"Not Sig."
"28","1700012A03Rik","ENSMUSG00000029766",FALSE,"1700012A03Rik",76382,-0.0325478489575603,0.95806294949025,0.994288283240442,"Not Sig.",0.317082495866761,0.596328567117032,0.999990261480144,"Not Sig."
"29","1700012B07Rik","ENSMUSG00000020617",FALSE,"1700012B07Rik",69324,2.00346551531019,0.00263554720554157,0.0836736547955422,"Not Sig.",-0.156279490525293,0.800029187620938,0.999990261480144,"Not Sig."
"30","1700012B09Rik","ENSMUSG00000031927",FALSE,"1700012B09Rik",69325,-1.44163631247494,0.000374809763684629,0.0260179199789093,"Sig. Down",-0.0784398172672811,0.844143573618117,0.999990261480144,"Not Sig."
"31","1700013G24Rik","ENSMUSG00000041399",FALSE,"1700013G24Rik",69380,-0.905270695786202,0.238816414746746,0.668181613183798,"Not Sig.",-0.0851131790635185,0.908153180793034,0.999990261480144,"Not Sig."
"32","1700013H16Rik","ENSMUSG00000054727",FALSE,"1700013H16Rik",75514,-0.69830343909067,0.163340264770411,0.586128555341405,"Not Sig.",0.0808108971192921,0.86417254067817,0.999990261480144,"Not Sig."
"33","1700016H13Rik","ENSMUSG00000029320",FALSE,"1700016H13Rik",74218,0.497405726008128,0.415191148376801,0.799878990129628,"Not Sig.",0.0435929413887619,0.94055266538856,0.999990261480144,"Not Sig."
"34","1700017B05Rik","ENSMUSG00000032300",FALSE,"1700017B05Rik",74211,0.377761330266335,0.242247948665485,0.67163818117226,"Not Sig.",0.0715034975558997,0.814650426595665,0.999990261480144,"Not Sig."
"35","1700017N19Rik","ENSMUSG00000056912",FALSE,"1700017N19Rik",66605,-0.294385307649843,0.450635751106457,0.820333167604162,"Not Sig.",0.252876085935403,0.498044615565227,0.999990261480144,"Not Sig."
"36","1700018B08Rik","ENSMUSG00000031809",FALSE,"1700018B08Rik",76405,0.113769739981813,0.847948248059915,0.965512424181173,"Not Sig.",0.0350355921779811,0.951716905466168,0.999990261480144,"Not Sig."
"37","1700018F24Rik","ENSMUSG00000029620",FALSE,"1700018F24Rik",69396,0.117303971415814,0.8424129780592,0.964195344682244,"Not Sig.",-0.0643892442162142,0.913853711025451,0.999990261480144,"Not Sig."
"38","1700019A02Rik","ENSMUSG00000060715",FALSE,"1700019A02Rik",69397,1.27056953476721,0.0302810345276671,0.297571526017073,"Not Sig.",0.0685961564647226,0.900563114043459,0.999990261480144,"Not Sig."
"39","1700019D03Rik","ENSMUSG00000043629",FALSE,"1700019D03Rik",67080,-0.0133159504817057,0.97063017757969,0.997351674817235,"Not Sig.",-0.0525324470197248,0.896053496027196,0.999990261480144,"Not Sig."
"40","1700020A23Rik","ENSMUSG00000027409",FALSE,"1700020A23Rik",75656,1.2460711324557,0.192436588168345,0.619641692573886,"Not Sig.",-0.198814113938306,0.833592802577623,0.999990261480144,"Not Sig."
"41","1700020L24Rik","ENSMUSG00000035085",FALSE,"1700020L24Rik",66330,-0.932332249657439,0.313662454541322,0.732284938513785,"Not Sig.",-1.35253538128078,0.223130972641378,0.999990261480144,"Not Sig."
"42","1700024B05Rik","ENSMUSG00000052334",FALSE,"1700024B05Rik",100503856,-0.709162118706244,0.223504429768234,0.652321788989399,"Not Sig.",-1.12893397713442,0.128387821215789,0.999990261480144,"Not Sig."
"43","1700024G13Rik","ENSMUSG00000072473",FALSE,"1700024G13Rik",67085,2.06099805673916,0.0156011913585,0.220157795075567,"Not Sig.",-0.307237421838506,0.697401417075522,0.999990261480144,"Not Sig."
"44","1700025G04Rik","ENSMUSG00000032666",FALSE,"1700025G04Rik",69399,-0.265644908938254,0.198701206003834,0.626078133420754,"Not Sig.",0.056698757231695,0.774768547877437,0.999990261480144,"Not Sig."
"45","1700028K03Rik","ENSMUSG00000089798",FALSE,"1700028K03Rik",76421,0.0500271473499386,0.923861577131991,0.986555555120445,"Not Sig.",0.238296181359814,0.647812764008804,0.999990261480144,"Not Sig."
"46","1700029F12Rik","ENSMUSG00000052075",FALSE,"1700029F12Rik",66479,0.140726150321385,0.744232067722499,0.936893883084066,"Not Sig.",-0.0077359057442546,0.984054646793744,0.999990261480144,"Not Sig."
"47","1700029H14Rik","ENSMUSG00000031452",FALSE,"1700029H14Rik",66501,-1.04038206787963,0.0478161467685899,0.362553220728971,"Not Sig.",-0.294297100463705,0.565935232816865,0.999990261480144,"Not Sig."
"48","1700030J22Rik","ENSMUSG00000031847",FALSE,"1700030J22Rik",69528,0.743004294808717,0.136223648955252,0.544403187176589,"Not Sig.",0.0821515953904645,0.860912849928389,0.999990261480144,"Not Sig."
"49","1700030K09Rik","ENSMUSG00000052794",FALSE,"1700030K09Rik",72254,0.133294123391282,0.768694330386783,0.946655596921304,"Not Sig.",-0.140952146325471,0.748142952950203,0.999990261480144,"Not Sig."
"50","1700031F05Rik","ENSMUSG00000032894",FALSE,"1700031F05Rik",73300,-0.255177750461414,0.570504002808619,0.873890838941297,"Not Sig.",0.0433105243035765,0.935677385373781,0.999990261480144,"Not Sig."
"51","1700034E13Rik","ENSMUSG00000024532",FALSE,"1700034E13Rik",78414,0.750955035875224,0.371446587879907,0.775828416209363,"Not Sig.",0.261123943900673,0.760187035721549,0.999990261480144,"Not Sig."
"52","1700034J05Rik","ENSMUSG00000040163",FALSE,"1700034J05Rik",73344,0.113024210549,0.845075941400035,0.964741698560859,"Not Sig.",-0.366136531478979,0.522378095516263,0.999990261480144,"Not Sig."
"53","1700037C18Rik","ENSMUSG00000005983",FALSE,"1700037C18Rik",73261,0.12346954837854,0.765940714056105,0.945422277028497,"Not Sig.",-0.331309645019847,0.434823056900044,0.999990261480144,"Not Sig."
"54","1700049E17Rik1","ENSMUSG00000079271",FALSE,"1700049E17Rik1",666214,-0.699634181712352,0.0664920893526683,0.41456246753514,"Not Sig.",0.459344121796343,0.273143573272757,0.999990261480144,"Not Sig."
"55","1700049E17Rik2","ENSMUSG00000090440",FALSE,"1700049E17Rik2",100041722,-0.482245274501584,0.218708014856191,0.646570927627523,"Not Sig.",-0.132073443092926,0.758551281635072,0.999990261480144,"Not Sig."
"56","1700056E22Rik","ENSMUSG00000044854",FALSE,"1700056E22Rik",73363,-1.14825390975284,0.158946631957089,0.578015055383686,"Not Sig.",-0.0776607994868161,0.92793988724861,0.999990261480144,"Not Sig."
"57","1700066M21Rik","ENSMUSG00000038323",FALSE,"1700066M21Rik",73467,-0.809415481783488,0.253866611141875,0.683154985671864,"Not Sig.",-0.154295896228062,0.828362026939233,0.999990261480144,"Not Sig."
"58","1700067K01Rik","ENSMUSG00000046408",FALSE,"1700067K01Rik",73453,0.200908059351837,0.665032047875518,0.913132151091059,"Not Sig.",-0.0320337538552115,0.940658713893676,0.999990261480144,"Not Sig."
"59","1700088E04Rik","ENSMUSG00000033029",FALSE,"1700088E04Rik",27660,-0.0400695102140598,0.911050091658447,0.983969008043445,"Not Sig.",-0.19267958912697,0.577115799772378,0.999990261480144,"Not Sig."
"60","1700093K21Rik","ENSMUSG00000020286",FALSE,"1700093K21Rik",67358,0.443310258688247,0.337735463417202,0.751082278866212,"Not Sig.",-0.218863434839887,0.614771430015496,0.999990261480144,"Not Sig."
"61","1700102P08Rik","ENSMUSG00000032611",FALSE,"1700102P08Rik",112418,-1.16742386222165,0.111719269325513,0.50966166017181,"Not Sig.",-0.0742177136920775,0.916839116577382,0.999990261480144,"Not Sig."
"62","1700109H08Rik","ENSMUSG00000008307",FALSE,"1700109H08Rik",77036,-0.28840600340471,0.530811193959995,0.857567563320956,"Not Sig.",-0.119426399675012,0.789954187275094,0.999990261480144,"Not Sig."
"63","1700113H08Rik","ENSMUSG00000047129",FALSE,"1700113H08Rik",76640,0.367203941088008,0.53510693430125,0.859419307607155,"Not Sig.",0.291282322033759,0.613101579026746,0.999990261480144,"Not Sig."
"64","1700123K08Rik","ENSMUSG00000029526",FALSE,"1700123K08Rik",76658,-0.402027042425128,0.301372512801455,0.721925086110434,"Not Sig.",0.0337971388835815,0.931259226604189,0.999990261480144,"Not Sig."
"65","1700123O20Rik","ENSMUSG00000040822",FALSE,"1700123O20Rik",58248,-1.74859299041089,0.00248555280945853,0.0814352006170012,"Not Sig.",-0.207150077210208,0.710199542571691,0.999990261480144,"Not Sig."
"66","1700129C05Rik","ENSMUSG00000021977",FALSE,"1700129C05Rik",67932,-0.344846878102523,0.370419622071965,0.775589524317072,"Not Sig.",0.136002215295426,0.723546174188985,0.999990261480144,"Not Sig."
"67","1810009A15Rik","ENSMUSG00000071653",FALSE,"1810009A15Rik",66276,-0.795054498156358,0.297682116714938,0.719440256741459,"Not Sig.",-0.0988765579850684,0.894881723163778,0.999990261480144,"Not Sig."
"68","1810009J06Rik","ENSMUSG00000094808",FALSE,"1810009J06Rik",73626,0.312472096827302,0.681945782467966,0.919936452080745,"Not Sig.",-0.161356907451953,0.840887237294108,0.999990261480144,"Not Sig."
"69","1810010H24Rik","ENSMUSG00000078607",FALSE,"1810010H24Rik",69066,-1.55953001321165,0.0503245416073675,0.369344935946122,"Not Sig.",-0.301698090920843,0.691222645269881,0.999990261480144,"Not Sig."
"70","1810024B03Rik","ENSMUSG00000044145",FALSE,"1810024B03Rik",329509,0.207357453561288,0.806768189394022,0.95601326456988,"Not Sig.",-0.0607593682484434,0.942001933093493,0.999990261480144,"Not Sig."
"71","1810030O07Rik","ENSMUSG00000044148",FALSE,"1810030O07Rik",69155,1.10675232584171,0.00100424121499907,0.0475017378303717,"Sig. Up",-0.782851683940916,0.0289484322984015,0.999990261480144,"Not Sig."
"72","1810037I17Rik","ENSMUSG00000054091",FALSE,"1810037I17Rik",67704,-1.16171209087214,0.177754281330075,0.605526762860778,"Not Sig.",0.214665210263389,0.817684711655374,0.999990261480144,"Not Sig."
"73","1810055G02Rik","ENSMUSG00000035372",FALSE,"1810055G02Rik",72056,-0.544036719932594,0.294053095758717,0.716749684537406,"Not Sig.",-0.235625142830303,0.641445578058954,0.999990261480144,"Not Sig."
"74","1810062G17Rik","ENSMUSG00000027713",FALSE,"1810062G17Rik",72282,-0.921586193258817,0.281888039799055,0.708896218605772,"Not Sig.",-0.328254344112492,0.699923572300982,0.999990261480144,"Not Sig."
"75","1810065E05Rik","ENSMUSG00000013653",FALSE,"1810065E05Rik",69864,1.29009841523549,0.0230508344939855,0.262552497437176,"Not Sig.",0.189047484279776,0.702117734785787,0.999990261480144,"Not Sig."
"76","2010003K11Rik","ENSMUSG00000042041",FALSE,"2010003K11Rik",69861,0.595203462144284,0.487086760811682,0.838254372359178,"Not Sig.",-0.302199649162935,0.718071625494769,0.999990261480144,"Not Sig."
"77","2010106E10Rik","ENSMUSG00000025528",FALSE,"2010106E10Rik",67715,1.59977907080476,0.100876611713332,0.488185321712876,"Not Sig.",-1.49606814871067,0.147166777280052,0.999990261480144,"Not Sig."
"78","2010109A12Rik","ENSMUSG00000029384",FALSE,"2010109A12Rik",75610,2.32852918794842,0.00864545780099748,0.163649497529852,"Not Sig.",-0.106335995479332,0.895007026724319,0.999990261480144,"Not Sig."
"79","2010315B03Rik","ENSMUSG00000074829",FALSE,"2010315B03Rik",630836,0.388359722822918,0.515244380282768,0.85111043153133,"Not Sig.",0.176474878255275,0.766981079538208,0.999990261480144,"Not Sig."
"80","2200002D01Rik","ENSMUSG00000030587",FALSE,"2200002D01Rik",72275,-1.11001291968745,0.00185138140824811,0.0689729686056893,"Not Sig.",-0.264407834505022,0.378167032504802,0.999990261480144,"Not Sig."
"81","2200002J24Rik","ENSMUSG00000013083",FALSE,"2200002J24Rik",69147,-0.29743930833905,0.500143679071219,0.845202285934852,"Not Sig.",-0.506117178006862,0.23979410810233,0.999990261480144,"Not Sig."
"82","2210016L21Rik","ENSMUSG00000029559",FALSE,"2210016L21Rik",72357,-0.436578986655576,0.253790284688762,0.683154985671864,"Not Sig.",-0.0643808337813478,0.859960883548041,0.999990261480144,"Not Sig."
"83","2210408I21Rik","ENSMUSG00000071252",FALSE,"2210408I21Rik",72371,0.0979005351209067,0.748972825097758,0.93777101972148,"Not Sig.",-0.320203186459255,0.31190769058496,0.999990261480144,"Not Sig."
"84","2210418O10Rik","ENSMUSG00000078894",FALSE,"2210418O10Rik",100504263,1.21737726900869,0.005094735722285,0.123121805072763,"Not Sig.",0.0857405836711128,0.836092382830944,0.999990261480144,"Not Sig."
"85","2300002M23Rik","ENSMUSG00000039269",FALSE,"2300002M23Rik",69542,-0.195891707967727,0.826695451341376,0.961228114416651,"Not Sig.",-0.593929068555425,0.508364980705495,0.999990261480144,"Not Sig."
"86","2300009A05Rik","ENSMUSG00000032403",FALSE,"2300009A05Rik",69478,-0.871724117247406,0.142096376813363,0.554811099154975,"Not Sig.",-1.37004656450339,0.0870496440721285,0.999990261480144,"Not Sig."
"87","2310002L09Rik","ENSMUSG00000028396",FALSE,"2310002L09Rik",71886,-0.00254624817804332,0.996290995835992,1,"Not Sig.",0.0309769018215815,0.954299207638968,0.999990261480144,"Not Sig."
"88","2310009B15Rik","ENSMUSG00000079283",FALSE,"2310009B15Rik",69549,-0.556145265963802,0.418490892289156,0.80182184523889,"Not Sig.",-0.00163452563179331,0.998056609641843,0.999990261480144,"Not Sig."
"89","2310011J03Rik","ENSMUSG00000020133",FALSE,"2310011J03Rik",66374,-1.19128006469209,0.0156052748469165,0.220157795075567,"Not Sig.",-0.37984315310621,0.421509513607092,0.999990261480144,"Not Sig."
"90","2310022A10Rik","ENSMUSG00000049643",FALSE,"2310022A10Rik",66367,0.100451880489252,0.683664470950399,0.920930081213039,"Not Sig.",0.0225046923885646,0.921583433717887,0.999990261480144,"Not Sig."
"91","2310022B05Rik","ENSMUSG00000031983",FALSE,"2310022B05Rik",69551,-0.126855209424482,0.800120991619436,0.954964093479106,"Not Sig.",-0.226519833085918,0.640731709339465,0.999990261480144,"Not Sig."
"92","2310030G06Rik","ENSMUSG00000032062",FALSE,"2310030G06Rik",66952,0.357350965380843,0.481277149868226,0.83532816341983,"Not Sig.",-0.000768978826183835,0.998728522731432,0.999990261480144,"Not Sig."
"93","2310033P09Rik","ENSMUSG00000020441",FALSE,"2310033P09Rik",67862,-0.156316039021455,0.840921850370151,0.964138434684089,"Not Sig.",-1.23588198415069,0.151348701447334,0.999990261480144,"Not Sig."
"94","2310039H08Rik","ENSMUSG00000062619",FALSE,"2310039H08Rik",67101,-0.332238678857583,0.798595657844006,0.954605031629195,"Not Sig.",-1.47958053329056,0.292448666796749,0.999990261480144,"Not Sig."
"95","2310057J18Rik","ENSMUSG00000015519",FALSE,"2310057J18Rik",67719,0.726507459630086,0.339831212647392,0.753143763243368,"Not Sig.",-0.170103438764151,0.834844524977225,0.999990261480144,"Not Sig."
"96","2310057M21Rik","ENSMUSG00000040177",FALSE,"2310057M21Rik",68277,-0.702037011362681,0.00725071733078951,0.150507029926481,"Not Sig.",0.0163904860424814,0.948752982193544,0.999990261480144,"Not Sig."
"97","2310061I04Rik","ENSMUSG00000050705",FALSE,"2310061I04Rik",69662,-0.83701355753199,0.0511759439603358,0.372090654376894,"Not Sig.",-0.0299005583935101,0.940812293742187,0.999990261480144,"Not Sig."
"98","2310079G19Rik","ENSMUSG00000045331",FALSE,"2310079G19Rik",69699,4.34849472963711,1.72667464052284e-07,0.000103842212881043,"Sig. Up",0.208907908166468,0.647300096839854,0.999990261480144,"Not Sig."
"99","2410002F23Rik","ENSMUSG00000045411",FALSE,"2410002F23Rik",668661,0.101337154363084,0.745730401848298,0.937624771753997,"Not Sig.",-0.0630030951748928,0.83099460731202,0.999990261480144,"Not Sig."
"100","2410004B18Rik","ENSMUSG00000036873",FALSE,"2410004B18Rik",66421,0.860694849278452,0.1152963996037,0.515769098762804,"Not Sig.",-0.0788812308985713,0.875483550603811,0.999990261480144,"Not Sig."
"101","2410004P03Rik","ENSMUSG00000071398",FALSE,"2410004P03Rik",73667,-0.250601986989616,0.595991298983976,0.885220679287548,"Not Sig.",0.0328401780359804,0.943488321018259,0.999990261480144,"Not Sig."
"102","2410137M14Rik","ENSMUSG00000064308",FALSE,"2410137M14Rik",76797,-0.640750941092295,0.443270934075823,0.816539765907636,"Not Sig.",-0.175459324111968,0.835340892749738,0.999990261480144,"Not Sig."
"103","2510002D24Rik","ENSMUSG00000071632",FALSE,"2510002D24Rik",72307,-0.803715003905289,0.129487856485982,0.536956243335981,"Not Sig.",-0.857453839819583,0.115141550521618,0.999990261480144,"Not Sig."
"104","2510009E07Rik","ENSMUSG00000043391",FALSE,"2510009E07Rik",72190,-0.134746129142527,0.556346313323764,0.868238018709928,"Not Sig.",0.17997985404123,0.399294078618949,0.999990261480144,"Not Sig."
"105","2510039O18Rik","ENSMUSG00000044496",FALSE,"2510039O18Rik",77034,-0.214768715833036,0.668114517672488,0.914241307751035,"Not Sig.",-0.0992103911375731,0.836851871350033,0.999990261480144,"Not Sig."
"106","2610008E11Rik","ENSMUSG00000060301",FALSE,"2610008E11Rik",72128,0.178220114171336,0.469682937677072,0.830216977707469,"Not Sig.",-0.116523980998803,0.632053609410521,0.999990261480144,"Not Sig."
"107","2610028H24Rik","ENSMUSG00000009114",FALSE,"2610028H24Rik",76964,-0.0891624594233984,0.858953140344733,0.969527317949096,"Not Sig.",-0.0104473368532721,0.982660769822325,0.999990261480144,"Not Sig."
"108","2610042L04Rik","ENSMUSG00000079388",FALSE,"2610042L04Rik",554327,-0.0384704444586579,0.934617602278531,0.989162748811663,"Not Sig.",0.0150070876786827,0.977038500359488,0.999990261480144,"Not Sig."
"109","2610318N02Rik","ENSMUSG00000049916",FALSE,"2610318N02Rik",70458,-0.535911643051924,0.143450653049029,0.557772696845198,"Not Sig.",0.208566920891676,0.537406703361944,0.999990261480144,"Not Sig."
"110","2610528J11Rik","ENSMUSG00000028536",FALSE,"2610528J11Rik",66451,2.03166029077319,0.000559860131968105,0.0330097924868253,"Sig. Up",0.0419507091518854,0.930676863981669,0.999990261480144,"Not Sig."
"111","2700049A03Rik","ENSMUSG00000034601",FALSE,"2700049A03Rik",76967,-0.0224807601404694,0.919846325647668,0.98596815442662,"Not Sig.",0.142128041748287,0.503644258158599,0.999990261480144,"Not Sig."
"112","2700062C07Rik","ENSMUSG00000024273",FALSE,"2700062C07Rik",68046,-0.454908302761227,0.233167280196298,0.662871485101789,"Not Sig.",0.301097384784547,0.367643462498621,0.999990261480144,"Not Sig."
"113","2700097O09Rik","ENSMUSG00000062198",FALSE,"2700097O09Rik",72658,-0.0749180845708178,0.803671037748882,0.955737179946293,"Not Sig.",0.126183434090615,0.669466457238457,0.999990261480144,"Not Sig."
"114","2810004N23Rik","ENSMUSG00000031984",FALSE,"2810004N23Rik",66523,-0.739021621051303,0.0190191808412625,0.24131087253028,"Not Sig.",-0.146718106095363,0.63471262762422,0.999990261480144,"Not Sig."
"115","2810021J22Rik","ENSMUSG00000020491",FALSE,"2810021J22Rik",69944,0.483828727228963,0.389469036285156,0.78659890086032,"Not Sig.",-0.0225768955826132,0.967326738914119,0.999990261480144,"Not Sig."
"116","2810408A11Rik","ENSMUSG00000018570",FALSE,"2810408A11Rik",70419,-0.0434005198202147,0.909361566982114,0.983632815029539,"Not Sig.",-0.165675143453674,0.651012591365247,0.999990261480144,"Not Sig."
"117","2810459M11Rik","ENSMUSG00000026227",FALSE,"2810459M11Rik",72792,0.0902397549454745,0.850229282193397,0.966249933760103,"Not Sig.",-0.358033162349065,0.486784261661871,0.999990261480144,"Not Sig."
"118","2900026A02Rik","ENSMUSG00000051339",FALSE,"2900026A02Rik",243219,-0.238961909801029,0.283823846460949,0.709986310654261,"Not Sig.",0.00788202740751139,0.97045244332822,0.999990261480144,"Not Sig."
"119","2900092C05Rik","ENSMUSG00000030385",FALSE,"2900092C05Rik",73090,-0.477836143101612,0.540280418256828,0.862156050958356,"Not Sig.",-0.044069515719173,0.957409399920416,0.999990261480144,"Not Sig."
"120","3110009E18Rik","ENSMUSG00000026388",FALSE,"3110009E18Rik",73103,-0.192003560875816,0.568355005482007,0.873890838941297,"Not Sig.",-0.122103922994724,0.706919416664068,0.999990261480144,"Not Sig."
"121","3110040M04Rik","ENSMUSG00000114582",FALSE,"3110040M04Rik",73176,0.496638767062558,0.08044818964482,0.447621978280153,"Not Sig.",0.117704213201915,0.589359757386181,0.999990261480144,"Not Sig."
"122","3110040N11Rik","ENSMUSG00000025102",FALSE,"3110040N11Rik",67290,0.118381505062267,0.841041227185689,0.964138434684089,"Not Sig.",0.0242106302227965,0.966180894594737,0.999990261480144,"Not Sig."
"123","3110082I17Rik","ENSMUSG00000053553",FALSE,"3110082I17Rik",73212,-0.295656813158369,0.516619428458056,0.851404852674964,"Not Sig.",0.0711439784216338,0.87099841597507,0.999990261480144,"Not Sig."
"124","3110082J24Rik","ENSMUSG00000086815",FALSE,"3110082J24Rik",433868,-1.30935718388424,0.125468285959898,0.531940973846509,"Not Sig.",0.0142421025412155,0.987776116659285,0.999990261480144,"Not Sig."
"125","3300002I08Rik","ENSMUSG00000063364",FALSE,"3300002I08Rik",69277,-0.488294465724046,0.527896649335208,0.856194835248636,"Not Sig.",-0.276630047656513,0.731985659907351,0.999990261480144,"Not Sig."
"126","3425401B19Rik","ENSMUSG00000071540",FALSE,"3425401B19Rik",100504518,0.528172029032186,0.114341745448579,0.514709024796223,"Not Sig.",0.0547658657784079,0.864318822054447,0.999990261480144,"Not Sig."
"127","3830403N18Rik","ENSMUSG00000031125",FALSE,"3830403N18Rik",70691,-0.208815100846565,0.783280705672163,0.949892007472107,"Not Sig.",0.457881197732139,0.55449201569624,0.999990261480144,"Not Sig."
"128","4833420G17Rik","ENSMUSG00000062822",FALSE,"4833420G17Rik",67392,1.17660457446195,0.0138633015930887,0.209482150203104,"Not Sig.",0.00611804440127186,0.9892745094267,0.999990261480144,"Not Sig."
